pcds,oslaua,lat,long,oa21,lsoa21,msoa21
NE11 9EU,E08000037,54.955203,-1.645090,E00041629,E01008209,E02001688
NE11 9EW,E08000037,54.957136,-1.651554,E00170012,E01008209,E02001688
NE11 9EX,E08000037,54.955250,-1.645746,E00041629,E01008209,E02001688
NE11 9EY,E08000037,54.955233,-1.646105,E00041629,E01008209,E02001688
NE11 9EZ,E08000037,54.958095,-1.648497,E00170012,E01008209,E02001688
NE11 9FA,E08000037,54.951055,-1.640349,E00041614,E01008210,E02001688
NE11 9FB,E08000037,54.958142,-1.642129,E00170012,E01008209,E02001688
NE11 9FD,E08000037,54.957860,-1.641101,E00170010,E01008209,E02001688
NE11 9FE,E08000037,54.957169,-1.641497,E00170010,E01008209,E02001688
NE11 9FF,E08000037,54.957968,-1.644145,E00170012,E01008209,E02001688
NE11 9FG,E08000037,54.957821,-1.643022,E00170012,E01008209,E02001688
NE11 9FH,E08000037,54.956120,-1.642178,E00041601,E01008210,E02001688
NE11 9FJ,E08000037,54.952972,-1.639079,E00165672,E01008210,E02001688
NE11 9FN,E08000037,54.945922,-1.659031,E00041617,E01008208,E02001694
NE11 9FP,E08000037,54.946327,-1.659402,E00041617,E01008208,E02001694
NE11 9GA,E08000037,54.955452,-1.666465,E00041910,E01008262,E02001690
NE11 9GB,E08000037,54.956333,-1.647329,E00170013,E01008209,E02001688
NE11 9GD,E08000037,54.946153,-1.657534,E00041617,E01008208,E02001694
NE11 9GE,E08000037,54.950416,-1.639902,E00041614,E01008210,E02001688
NE11 9HA,E08000037,54.955289,-1.646760,E00041629,E01008209,E02001688
NE11 9HB,E08000037,54.955608,-1.642432,E00041601,E01008210,E02001688
NE11 9HD,E08000037,54.955751,-1.645164,E00170013,E01008209,E02001688
NE11 9HE,E08000037,54.956030,-1.645364,E00170013,E01008209,E02001688
NE11 9HF,E08000037,54.954798,-1.655037,E00041610,E01008208,E02001694
NE11 9HH,E08000037,54.956542,-1.645188,E00170013,E01008209,E02001688
NE11 9HJ,E08000037,54.956054,-1.641257,E00041601,E01008210,E02001688
NE11 9HL,E08000037,54.953315,-1.657505,E00041610,E01008208,E02001694
NE11 9HN,E08000037,54.955684,-1.640667,E00041631,E01008210,E02001688
NE11 9HP,E08000037,54.956230,-1.640643,E00041631,E01008210,E02001688
NE11 9HQ,E08000037,54.957051,-1.659893,E00170012,E01008209,E02001688
NE11 9HS,E08000037,54.955964,-1.654340,E00041610,E01008208,E02001694
NE11 9HT,E08000037,54.953268,-1.641141,E00041608,E01008211,E02001694
NE11 9HU,E08000037,54.956798,-1.656972,E00170012,E01008209,E02001688
NE11 9HX,E08000037,54.957084,-1.671777,E00041910,E01008262,E02001690
NE11 9JB,E08000037,54.958211,-1.644998,E00170012,E01008209,E02001688
NE11 9JG,E08000037,54.953785,-1.655299,E00041610,E01008208,E02001694
NE11 9JJ,E08000037,54.956208,-1.639363,E00041631,E01008210,E02001688
NE11 9JL,E08000037,54.956202,-1.652620,E00041599,E01008209,E02001688
NE11 9JQ,E08000037,54.958346,-1.650575,E00170012,E01008209,E02001688
NE11 9JR,E08000037,54.953232,-1.656522,E00041610,E01008208,E02001694
NE11 9JT,E08000037,54.953942,-1.653580,E00041610,E01008208,E02001694
NE11 9JU,E08000037,54.942722,-1.633399,E00041890,E01008261,E02001700
NE11 9JW,E08000037,54.954658,-1.655666,E00041610,E01008208,E02001694
NE11 9JX,E08000037,54.945085,-1.636266,E00041883,E01008259,E02001688
NE11 9JY,E08000037,54.945740,-1.638898,E00041883,E01008259,E02001688
NE11 9JZ,E08000037,54.955305,-1.656500,E00041610,E01008208,E02001694
NE11 9LA,E08000037,54.945093,-1.638951,E00041886,E01008261,E02001700
NE11 9LB,E08000037,54.943645,-1.638636,E00041886,E01008261,E02001700
NE11 9LD,E08000037,54.942932,-1.634303,E00041890,E01008261,E02001700
NE11 9LE,E08000037,54.944880,-1.636720,E00041886,E01008261,E02001700
NE11 9LF,E08000037,54.957271,-1.639326,E00170010,E01008209,E02001688
NE11 9LH,E08000037,54.943646,-1.635873,E00041891,E01008261,E02001700
NE11 9LJ,E08000037,54.942387,-1.638460,E00041889,E01008261,E02001700
NE11 9LL,E08000037,54.940871,-1.639285,E00041878,E01008261,E02001700
NE11 9LN,E08000037,54.941206,-1.634318,E00041890,E01008261,E02001700
NE11 9LP,E08000037,54.942467,-1.635165,E00041891,E01008261,E02001700
NE11 9LQ,E08000037,54.944226,-1.637444,E00041891,E01008261,E02001700
NE11 9LS,E08000037,54.941996,-1.636980,E00041889,E01008261,E02001700
NE11 9LT,E08000037,54.942544,-1.636804,E00041889,E01008261,E02001700
NE11 9LU,E08000037,54.941587,-1.635439,E00041891,E01008261,E02001700
NE11 9LX,E08000037,54.941065,-1.635194,E00041890,E01008261,E02001700
NE11 9LY,E08000037,54.941571,-1.633269,E00041890,E01008261,E02001700
NE11 9NA,E08000037,54.941035,-1.628837,E00041887,E01008260,E02001700
NE11 9NB,E08000037,54.942558,-1.626673,E00041887,E01008260,E02001700
NE11 9ND,E08000037,54.945911,-1.632886,E00041883,E01008259,E02001688
NE11 9NE,E08000037,54.947790,-1.633724,E00041877,E01008260,E02001700
NE11 9NF,E08000037,54.945886,-1.633761,E00041877,E01008260,E02001700
NE11 9NG,E08000037,54.945165,-1.632799,E00041877,E01008260,E02001700
NE11 9NH,E08000037,54.957441,-1.678297,E00041910,E01008262,E02001690
NE11 9NJ,E08000037,54.944912,-1.632630,E00041877,E01008260,E02001700
NE11 9NP,E08000037,54.949156,-1.645331,E00041615,E01008211,E02001694
NE11 9NQ,E08000037,54.949172,-1.647720,E00041603,E01008208,E02001694
NE11 9NR,E08000037,54.949257,-1.646267,E00041616,E01008211,E02001694
NE11 9NS,E08000037,54.949386,-1.647093,E00041616,E01008211,E02001694
NE11 9NT,E08000037,54.949551,-1.648403,E00041616,E01008211,E02001694
NE11 9NU,E08000037,54.949472,-1.648966,E00041611,E01008208,E02001694
NE11 9NX,E08000037,54.948880,-1.652390,E00041617,E01008208,E02001694
NE11 9NY,E08000037,54.948937,-1.653639,E00041617,E01008208,E02001694
NE11 9PA,E08000037,54.949664,-1.650245,E00041611,E01008208,E02001694
NE11 9PB,E08000037,54.951675,-1.649634,E00041611,E01008208,E02001694
NE11 9PD,E08000037,54.952860,-1.652356,E00041610,E01008208,E02001694
NE11 9PE,E08000037,54.952294,-1.652283,E00041610,E01008208,E02001694
NE11 9PF,E08000037,54.950074,-1.649023,E00041611,E01008208,E02001694
NE11 9PG,E08000037,54.949927,-1.647900,E00041616,E01008211,E02001694
NE11 9PH,E08000037,54.952565,-1.652593,E00041610,E01008208,E02001694
NE11 9PJ,E08000037,54.952665,-1.653310,E00041610,E01008208,E02001694
NE11 9PL,E08000037,54.953145,-1.648946,E00041600,E01008209,E02001688
NE11 9PN,E08000037,54.954769,-1.650606,E00041599,E01008209,E02001688
NE11 9PP,E08000037,54.953654,-1.650210,E00041599,E01008209,E02001688
NE11 9PQ,E08000037,54.954276,-1.650735,E00041599,E01008209,E02001688
NE11 9PR,E08000037,54.954147,-1.649909,E00041599,E01008209,E02001688
NE11 9PT,E08000037,54.941282,-1.644698,E00041607,E01008207,E02001694
NE11 9PU,E08000037,54.941827,-1.643491,E00041607,E01008207,E02001694
NE11 9PW,E08000037,54.941973,-1.644380,E00041607,E01008207,E02001694
NE11 9PX,E08000037,54.941653,-1.642587,E00041607,E01008207,E02001694
NE11 9PY,E08000037,54.947678,-1.650152,E00041603,E01008208,E02001694
NE11 9PZ,E08000037,54.941088,-1.642982,E00041607,E01008207,E02001694
NE11 9QA,E08000037,54.945301,-1.651656,E00041624,E01008207,E02001694
NE11 9QB,E08000037,54.943740,-1.646518,E00041626,E01008207,E02001694
NE11 9QD,E08000037,54.945373,-1.648471,E00041621,E01008207,E02001694
NE11 9QE,E08000037,54.945833,-1.652276,E00041624,E01008207,E02001694
NE11 9QF,E08000037,54.954141,-1.651654,E00041599,E01008209,E02001688
NE11 9QG,E08000037,54.953641,-1.649691,E00041599,E01008209,E02001688
NE11 9QH,E08000037,54.944357,-1.654537,E00041624,E01008207,E02001694
NE11 9QJ,E08000037,54.943845,-1.651544,E00041624,E01008207,E02001694
NE11 9QL,E08000037,54.941632,-1.648265,E00041624,E01008207,E02001694
NE11 9QN,E08000037,54.943307,-1.648988,E00041623,E01008207,E02001694
NE11 9QP,E08000037,54.942325,-1.648045,E00041624,E01008207,E02001694
NE11 9QQ,E08000037,54.943232,-1.647678,E00041623,E01008207,E02001694
NE11 9QR,E08000037,54.944138,-1.650308,E00041623,E01008207,E02001694
NE11 9QS,E08000037,54.944903,-1.650723,E00041624,E01008207,E02001694
NE11 9QU,E08000037,54.954553,-1.638132,E00041632,E01008210,E02001688
NE11 9QX,E08000037,54.955399,-1.638327,E00041631,E01008210,E02001688
NE11 9QY,E08000037,54.954682,-1.639036,E00041632,E01008210,E02001688
NE11 9QZ,E08000037,54.954106,-1.638932,E00041632,E01008210,E02001688
NE11 9RA,E08000037,54.945699,-1.640100,E00041606,E01008206,E02001694
NE11 9RB,E08000037,54.944811,-1.643871,E00041605,E01008206,E02001694
NE11 9RD,E08000037,54.943717,-1.644676,E00041622,E01008206,E02001694
NE11 9RE,E08000037,54.943575,-1.645162,E00041622,E01008206,E02001694
NE11 9RF,E08000037,54.947654,-1.651043,E00041617,E01008208,E02001694
NE11 9RH,E08000037,54.942469,-1.641940,E00041627,E01008206,E02001694
NE11 9RJ,E08000037,54.944400,-1.644811,E00041622,E01008206,E02001694
NE11 9RL,E08000037,54.945736,-1.640631,E00041605,E01008206,E02001694
NE11 9RN,E08000037,54.943845,-1.642271,E00041627,E01008206,E02001694
NE11 9RP,E08000037,54.942353,-1.645141,E00041626,E01008207,E02001694
NE11 9RQ,E08000037,54.940610,-1.642487,E00041625,E01008206,E02001694
NE11 9RR,E08000037,54.940354,-1.640866,E00041625,E01008206,E02001694
NE11 9RS,E08000037,54.942944,-1.641608,E00041606,E01008206,E02001694
NE11 9RT,E08000037,54.941505,-1.640950,E00041625,E01008206,E02001694
NE11 9RU,E08000037,54.940955,-1.640642,E00041625,E01008206,E02001694
NE11 9RX,E08000037,54.941980,-1.640774,E00041627,E01008206,E02001694
NE11 9RY,E08000037,54.943805,-1.641023,E00041606,E01008206,E02001694
NE11 9SA,E08000037,54.943372,-1.640324,E00041606,E01008206,E02001694
NE11 9SB,E08000037,54.943874,-1.640101,E00041606,E01008206,E02001694
NE11 9SG,E08000037,54.948153,-1.637534,E00041883,E01008259,E02001688
NE11 9SH,E08000037,54.948140,-1.636082,E00041883,E01008259,E02001688
NE11 9SJ,E08000037,54.948698,-1.645366,E00041615,E01008211,E02001694
NE11 9SL,E08000037,54.949208,-1.644800,E00041615,E01008211,E02001694
NE11 9SN,E08000037,54.963687,-1.674378,E00170012,E01008209,E02001688
NE11 9SR,E08000037,54.950373,-1.640730,E00041614,E01008210,E02001688
NE11 9SS,E08000037,54.950617,-1.641025,E00041614,E01008210,E02001688
NE11 9ST,E08000037,54.948683,-1.646662,E00041603,E01008208,E02001694
NE11 9SU,E08000037,54.950675,-1.640146,E00041614,E01008210,E02001688
NE11 9SY,E08000037,54.962133,-1.671267,E00170012,E01008209,E02001688
NE11 9SZ,E08000037,54.963661,-1.675546,E00170012,E01008209,E02001688
NE11 9TA,E08000037,54.944706,-1.626840,E00041884,E01008260,E02001700
NE11 9TB,E08000037,54.944269,-1.627765,E00041877,E01008260,E02001700
NE11 9TD,E08000037,54.946420,-1.628994,E00041884,E01008260,E02001700
NE11 9TE,E08000037,54.950171,-1.639311,E00041614,E01008210,E02001688
NE11 9TF,E08000037,54.946254,-1.627544,E00041884,E01008260,E02001700
NE11 9TG,E08000037,54.945753,-1.628267,E00041884,E01008260,E02001700
NE11 9TH,E08000037,54.948667,-1.638200,E00041602,E01008211,E02001694
NE11 9TJ,E08000037,54.948847,-1.641087,E00041602,E01008211,E02001694
NE11 9TL,E08000037,54.948751,-1.639058,E00041602,E01008211,E02001694
NE11 9TN,E08000037,54.949526,-1.639973,E00041602,E01008211,E02001694
NE11 9TP,E08000037,54.949732,-1.643199,E00041615,E01008211,E02001694
NE11 9TQ,E08000037,54.948039,-1.641266,E00041618,E01008211,E02001694
NE11 9TR,E08000037,54.950574,-1.638855,E00041602,E01008211,E02001694
NE11 9TS,E08000037,54.950887,-1.638337,E00041602,E01008211,E02001694
NE11 9TT,E08000037,54.944613,-1.628589,E00041877,E01008260,E02001700
NE11 9TU,E08000037,54.944911,-1.629305,E00041877,E01008260,E02001700
NE11 9TW,E08000037,54.945115,-1.628241,E00041877,E01008260,E02001700
NE11 9TX,E08000037,54.943718,-1.627115,E00041884,E01008260,E02001700
NE11 9TY,E08000037,54.943815,-1.629377,E00041887,E01008260,E02001700
NE11 9TZ,E08000037,54.942690,-1.628701,E00041887,E01008260,E02001700
NE11 9UA,E08000037,54.949177,-1.644203,E00041615,E01008211,E02001694
NE11 9UB,E08000037,54.948809,-1.643539,E00041615,E01008211,E02001694
NE11 9UD,E08000037,54.947947,-1.644495,E00041604,E01008208,E02001694
NE11 9UE,E08000037,54.948426,-1.644822,E00041615,E01008211,E02001694
NE11 9UF,E08000037,54.945039,-1.629912,E00041877,E01008260,E02001700
NE11 9UG,E08000037,54.945535,-1.630579,E00041877,E01008260,E02001700
NE11 9UH,E08000037,54.948123,-1.645684,E00041615,E01008211,E02001694
NE11 9UJ,E08000037,54.947990,-1.646184,E00041604,E01008208,E02001694
NE11 9UL,E08000037,54.948078,-1.648681,E00041603,E01008208,E02001694
NE11 9UN,E08000037,54.948291,-1.647883,E00041603,E01008208,E02001694
NE11 9UP,E08000037,54.947815,-1.647950,E00041603,E01008208,E02001694
NE11 9UQ,E08000037,54.946530,-1.647696,E00041619,E01008208,E02001694
NE11 9UR,E08000037,54.946728,-1.644931,E00041604,E01008208,E02001694
NE11 9US,E08000037,54.947058,-1.647129,E00041619,E01008208,E02001694
NE11 9UT,E08000037,54.947545,-1.644721,E00041604,E01008208,E02001694
NE11 9UU,E08000037,54.947244,-1.643115,E00041618,E01008211,E02001694
NE11 9UW,E08000037,54.933189,-1.610575,E00041888,E01008259,E02001688
NE11 9UX,E08000037,54.947265,-1.643989,E00041604,E01008208,E02001694
NE11 9UY,E08000037,54.947745,-1.642221,E00041618,E01008211,E02001694
NE11 9XA,E08000037,54.946767,-1.642932,E00041620,E01008206,E02001694
NE11 9XB,E08000037,54.945672,-1.646392,E00041621,E01008207,E02001694
NE11 9XD,E08000037,54.945766,-1.647656,E00041621,E01008207,E02001694
NE11 9XE,E08000037,54.945653,-1.642958,E00041620,E01008206,E02001694
NE11 9XF,E08000037,54.957836,-1.677502,E00041910,E01008262,E02001690
NE11 9XG,E08000037,54.957508,-1.670098,E00041910,E01008262,E02001690
NE11 9XH,E08000037,54.945970,-1.643720,E00041620,E01008206,E02001694
NE11 9XJ,E08000037,54.946725,-1.640872,E00041618,E01008211,E02001694
NE11 9XL,E08000037,54.947453,-1.640725,E00041618,E01008211,E02001694
NE11 9XR,E08000037,54.956810,-1.667032,E00041910,E01008262,E02001690
NE11 9XS,E08000037,54.959739,-1.680793,E00041910,E01008262,E02001690
NE11 9XU,E08000037,54.959932,-1.675607,E00041910,E01008262,E02001690
NE11 9XW,E08000037,54.958673,-1.677823,E00041910,E01008262,E02001690
NE11 9XX,E08000037,54.957922,-1.666941,E00041910,E01008262,E02001690
NE11 9XY,E08000037,54.958217,-1.669765,E00041910,E01008262,E02001690
NE11 9XZ,E08000037,54.958020,-1.669751,E00041910,E01008262,E02001690
NE11 9YA,E08000037,54.959886,-1.677860,E00041910,E01008262,E02001690
NE11 9YD,E08000037,54.955763,-1.665338,E00041910,E01008262,E02001690
NE11 9YG,E08000037,54.955881,-1.668929,E00041910,E01008262,E02001690
NE11 9YH,E08000037,54.956614,-1.670828,E00041910,E01008262,E02001690
NE11 9YJ,E08000037,54.957183,-1.669227,E00041910,E01008262,E02001690
NE11 9YL,E08000037,54.957051,-1.670524,E00041910,E01008262,E02001690
NE11 9YN,E08000037,54.957113,-1.666744,E00041910,E01008262,E02001690
NE11 9YP,E08000037,54.956672,-1.668844,E00041910,E01008262,E02001690
NE11 9YQ,E08000037,54.957641,-1.668555,E00041910,E01008262,E02001690
NE11 9YR,E08000037,54.956483,-1.668908,E00041910,E01008262,E02001690
NE11 9YS,E08000037,54.956315,-1.677369,E00041910,E01008262,E02001690
NE11 9YT,E08000037,54.956265,-1.668145,E00041910,E01008262,E02001690
NE11 9YW,E08000037,54.956382,-1.668780,E00041910,E01008262,E02001690
NE11 9YZ,E08000037,54.957629,-1.667431,E00041910,E01008262,E02001690
NE11 9ZG,E08000037,54.958671,-1.673669,E00041910,E01008262,E02001690
NE11 9ZW,E08000037,54.933189,-1.610575,E00041888,E01008259,E02001688
NE12 2AP,E08000022,55.018271,-1.568026,E00042971,E01008473,E02001755
NE12 2AR,E08000022,55.018271,-1.568026,E00042971,E01008473,E02001755
NE12 2BQ,E08000022,55.018271,-1.568026,E00042971,E01008473,E02001755
NE12 2BT,E08000022,55.018271,-1.568026,E00042971,E01008473,E02001755
NE12 2BU,E08000022,55.018271,-1.568026,E00042971,E01008473,E02001755
NE12 2DB,E08000022,55.018271,-1.568026,E00042971,E01008473,E02001755
NE12 2DD,E08000022,55.018271,-1.568026,E00042971,E01008473,E02001755
NE12 2DE,E08000022,55.018271,-1.568026,E00042971,E01008473,E02001755
NE12 2DF,E08000022,55.018271,-1.568026,E00042971,E01008473,E02001755
NE12 2DQ,E08000022,55.018271,-1.568026,E00042971,E01008473,E02001755
NE12 2DW,E08000022,55.018271,-1.568026,E00042971,E01008473,E02001755
NE12 2DZ,E08000022,55.018271,-1.568026,E00042971,E01008473,E02001755
NE12 2EB,E08000022,55.018271,-1.568026,E00042971,E01008473,E02001755
NE12 2EF,E08000022,55.018271,-1.568026,E00042971,E01008473,E02001755
NE12 2FL,E08000022,55.018271,-1.568026,E00042971,E01008473,E02001755
NE12 2FQ,E08000022,55.018278,-1.568040,E00042971,E01008473,E02001755
NE12 2FX,E08000022,55.018278,-1.568040,E00042971,E01008473,E02001755
NE12 2FY,E08000022,55.018278,-1.568040,E00042971,E01008473,E02001755
NE12 2FZ,E08000022,55.018278,-1.568040,E00042971,E01008473,E02001755
NE12 2GA,E08000022,55.018278,-1.568040,E00042971,E01008473,E02001755
NE12 2GD,E08000022,55.018278,-1.568040,E00042971,E01008473,E02001755
NE12 2GE,E08000022,55.018278,-1.568040,E00042971,E01008473,E02001755
NE12 2GF,E08000022,55.018278,-1.568040,E00042971,E01008473,E02001755
NE12 2GH,E08000022,55.018278,-1.568040,E00042971,E01008473,E02001755
NE12 2GL,E08000022,55.018278,-1.568040,E00042971,E01008473,E02001755
NE12 2GN,E08000022,55.018278,-1.568040,E00042971,E01008473,E02001755
NE12 2GQ,E08000022,55.018278,-1.568040,E00042971,E01008473,E02001755
NE12 2GW,E08000022,55.018278,-1.568040,E00042971,E01008473,E02001755
NE12 2GZ,E08000022,55.018278,-1.568040,E00042971,E01008473,E02001755
NE12 5AB,E08000022,55.040235,-1.581934,E00043017,E01008476,E02001745
NE12 5AD,E08000022,55.042563,-1.590157,E00190092,E01008577,E02001741
NE12 5AE,E08000022,55.042467,-1.590752,E00190092,E01008577,E02001741
NE12 5AF,E08000022,55.041743,-1.589476,E00190092,E01008577,E02001741
NE12 5AG,E08000022,55.041348,-1.589387,E00190092,E01008577,E02001741
NE12 5AH,E08000022,55.041103,-1.588701,E00190092,E01008577,E02001741
NE12 5AJ,E08000022,55.040267,-1.588662,E00190092,E01008577,E02001741
NE12 5AL,E08000022,55.039854,-1.588917,E00190092,E01008577,E02001741
NE12 5AN,E08000022,55.041508,-1.591576,E00190092,E01008577,E02001741
NE12 5AP,E08000022,55.040797,-1.591207,E00190092,E01008577,E02001741
NE12 5AQ,E08000022,55.041286,-1.589841,E00190092,E01008577,E02001741
NE12 5AR,E08000022,55.040320,-1.591165,E00190092,E01008577,E02001741
NE12 5AS,E08000022,55.040399,-1.590413,E00190092,E01008577,E02001741
NE12 5BA,E08000022,55.041994,-1.570337,E00043001,E01008475,E02001745
NE12 5BB,E08000022,55.042447,-1.571428,E00043001,E01008475,E02001745
NE12 5BD,E08000022,55.041316,-1.571737,E00043016,E01008475,E02001745
NE12 5BE,E08000022,55.042678,-1.565823,E00043001,E01008475,E02001745
NE12 5BF,E08000022,55.042199,-1.567471,E00043019,E01008475,E02001745
NE12 5BG,E08000022,55.041978,-1.568755,E00043019,E01008475,E02001745
NE12 5BH,E08000022,55.042943,-1.569513,E00043001,E01008475,E02001745
NE12 5BJ,E08000022,55.042263,-1.570381,E00043001,E01008475,E02001745
NE12 5BL,E08000022,55.042725,-1.571456,E00043001,E01008475,E02001745
NE12 5BN,E08000022,55.041822,-1.572639,E00043016,E01008475,E02001745
NE12 5BP,E08000022,55.041676,-1.572093,E00043016,E01008475,E02001745
NE12 5BQ,E08000022,55.041675,-1.571608,E00043016,E01008475,E02001745
NE12 5BR,E08000022,55.042878,-1.568747,E00043001,E01008475,E02001745
NE12 5RF,E08000022,55.043738,-1.584026,E00043017,E01008476,E02001745
NE12 5SP,E08000022,55.039906,-1.585084,E00043017,E01008476,E02001745
NE12 5SR,E08000022,55.041118,-1.584774,E00043017,E01008476,E02001745
NE12 5UJ,E08000022,55.042322,-1.585058,E00043017,E01008476,E02001745
NE12 5UP,E08000022,55.042326,-1.583338,E00043017,E01008476,E02001745
NE12 5UR,E08000022,55.042100,-1.582745,E00043017,E01008476,E02001745
NE12 5US,E08000022,55.041997,-1.584405,E00043017,E01008476,E02001745
NE12 5UT,E08000022,55.043113,-1.579621,E00043017,E01008476,E02001745
NE12 5UU,E08000022,55.043502,-1.580321,E00043013,E01008476,E02001745
NE12 5UW,E08000022,55.040926,-1.586310,E00043017,E01008476,E02001745
NE12 5UX,E08000022,55.041916,-1.581464,E00043017,E01008476,E02001745
NE12 5UY,E08000022,55.041905,-1.581026,E00043017,E01008476,E02001745
NE12 5UZ,E08000022,55.041602,-1.581827,E00043017,E01008476,E02001745
NE12 5XA,E08000022,55.040934,-1.580755,E00043021,E01008476,E02001745
NE12 5XB,E08000022,55.040416,-1.579070,E00043021,E01008476,E02001745
NE12 5XD,E08000022,55.041029,-1.579830,E00043021,E01008476,E02001745
NE12 5XE,E08000022,55.041385,-1.578856,E00043014,E01008476,E02001745
NE12 5XG,E08000022,55.043330,-1.587819,E00043017,E01008476,E02001745
NE12 5XH,E08000022,55.041968,-1.578365,E00043014,E01008476,E02001745
NE12 5XJ,E08000022,55.040703,-1.576438,E00043021,E01008476,E02001745
NE12 5XL,E08000022,55.041339,-1.576320,E00043021,E01008476,E02001745
NE12 5XN,E08000022,55.041416,-1.574631,E00043015,E01008476,E02001745
NE12 5XP,E08000022,55.042333,-1.577391,E00043014,E01008476,E02001745
NE12 5XQ,E08000022,55.041092,-1.577295,E00043021,E01008476,E02001745
NE12 5XR,E08000022,55.042684,-1.575165,E00043015,E01008476,E02001745
NE12 5XS,E08000022,55.042107,-1.579678,E00043017,E01008476,E02001745
NE12 5XT,E08000022,55.042864,-1.577824,E00043014,E01008476,E02001745
NE12 5XU,E08000022,55.042454,-1.575934,E00043015,E01008476,E02001745
NE12 5XX,E08000022,55.041438,-1.575851,E00043015,E01008476,E02001745
NE12 5XY,E08000022,55.041604,-1.577054,E00043021,E01008476,E02001745
NE12 5YD,E08000022,55.041081,-1.581927,E00043017,E01008476,E02001745
NE12 6AF,E08000022,55.035023,-1.551057,E00043138,E01008506,E02001749
NE12 6AG,E08000022,55.035395,-1.551992,E00043138,E01008506,E02001749
NE12 6AW,E08000022,55.035349,-1.554230,E00043138,E01008506,E02001749
NE12 6AZ,E08000022,55.034324,-1.551660,E00043144,E01008507,E02001749
NE12 6BA,E08000022,55.030781,-1.548804,E00190046,E01008507,E02001749
NE12 6BB,E08000022,55.030544,-1.550496,E00190046,E01008507,E02001749
NE12 6BD,E08000022,55.029711,-1.548769,E00190128,E01008507,E02001749
NE12 6BE,E08000022,55.030220,-1.547919,E00190128,E01008507,E02001749
NE12 6BF,E08000022,55.030028,-1.549438,E00190128,E01008507,E02001749
NE12 6BG,E08000022,55.031492,-1.558810,E00043136,E01008505,E02001749
NE12 6BH,E08000022,55.029347,-1.547506,E00190128,E01008507,E02001749
NE12 6BJ,E08000022,55.032307,-1.562884,E00043139,E01008505,E02001749
NE12 6BL,E08000022,55.032336,-1.561240,E00043136,E01008505,E02001749
NE12 6BN,E08000022,55.032808,-1.562300,E00043139,E01008505,E02001749
NE12 6BP,E08000022,55.031918,-1.555049,E00043145,E01008507,E02001749
NE12 6BQ,E08000022,55.034596,-1.547495,E00043140,E01008507,E02001749
NE12 6BR,E08000022,55.031618,-1.563705,E00043136,E01008505,E02001749
NE12 6BS,E08000022,55.031193,-1.558015,E00043132,E01008500,E02001749
NE12 6BT,E08000022,55.032281,-1.560647,E00043139,E01008505,E02001749
NE12 6BU,E08000022,55.032685,-1.560658,E00043139,E01008505,E02001749
NE12 6BW,E08000022,55.034776,-1.552531,E00043138,E01008506,E02001749
NE12 6BX,E08000022,55.033791,-1.563212,E00043139,E01008505,E02001749
NE12 6BY,E08000022,55.034089,-1.563725,E00043139,E01008505,E02001749
NE12 6BZ,E08000022,55.034519,-1.563704,E00190122,E01008505,E02001749
NE12 6DA,E08000022,55.034796,-1.562810,E00043139,E01008505,E02001749
NE12 6DB,E08000022,55.034881,-1.563951,E00190122,E01008505,E02001749
NE12 6DD,E08000022,55.034525,-1.564941,E00190122,E01008505,E02001749
NE12 6DE,E08000022,55.034525,-1.564941,E00190122,E01008505,E02001749
NE12 6DF,E08000022,55.034525,-1.564941,E00190122,E01008505,E02001749
NE12 6DG,E08000022,55.034972,-1.554406,E00043141,E01008506,E02001749
NE12 6DH,E08000022,55.035428,-1.556107,E00043141,E01008506,E02001749
NE12 6DJ,E08000022,55.035655,-1.554493,E00043138,E01008506,E02001749
NE12 6DL,E08000022,55.035663,-1.564146,E00190122,E01008505,E02001749
NE12 6DN,E08000022,55.029857,-1.546875,E00190046,E01008507,E02001749
NE12 6DT,E08000022,55.028256,-1.576552,E00043029,E01008477,E02001745
NE12 6DU,E08000022,55.029387,-1.575697,E00043029,E01008477,E02001745
NE12 6DW,E08000022,55.036080,-1.552548,E00043175,E01008506,E02001749
NE12 6DX,E08000022,55.030171,-1.578911,E00043029,E01008477,E02001745
NE12 6DY,E08000022,55.028521,-1.577895,E00043029,E01008477,E02001745
NE12 6DZ,E08000022,55.029639,-1.579009,E00043029,E01008477,E02001745
NE12 6EB,E08000022,55.030369,-1.574199,E00043029,E01008477,E02001745
NE12 6ED,E08000022,55.029782,-1.573329,E00043029,E01008477,E02001745
NE12 6EE,E08000022,55.031510,-1.574296,E00043030,E01008479,E02001745
NE12 6EF,E08000022,55.028526,-1.578866,E00043029,E01008477,E02001745
NE12 6EG,E08000022,55.031070,-1.574317,E00043030,E01008479,E02001745
NE12 6EH,E08000022,55.031114,-1.579276,E00043029,E01008477,E02001745
NE12 6EJ,E08000022,55.030002,-1.574704,E00043029,E01008477,E02001745
NE12 6EL,E08000022,55.029757,-1.574127,E00043029,E01008477,E02001745
NE12 6EN,E08000022,55.029264,-1.574367,E00043029,E01008477,E02001745
NE12 6EZ,E08000022,55.036837,-1.553306,E00043175,E01008506,E02001749
NE12 6FB,E08000022,55.033959,-1.550178,E00190078,E01008507,E02001749
NE12 6FD,E08000022,55.034406,-1.549531,E00190078,E01008507,E02001749
NE12 6FE,E08000022,55.033103,-1.549467,E00190078,E01008507,E02001749
NE12 6FF,E08000022,55.033631,-1.548836,E00190078,E01008507,E02001749
